payment_id,order_id,method,amount_copper,status,paid_at
PAY-064162,ORD-055966,guild_credit,413,success,2026-02-04 12:51:36
PAY-064163,ORD-055967,coin,4154,success,2026-02-04T17:07:41Z
PAY-064164,ORD-055968,guild_credit,496,success,2026-02-04T16:52:07Z
PAY-064165,ORD-055969,guild_credit,1011,success,2026-02-04 11:41:19
PAY-064166,ORD-055970,coin,5249,success,2026-02-04T15:11:03Z
PAY-064167,ORD-055971,guild_credit,959,success,2026-02-04 16:26:58
PAY-064168,ORD-055971,crystal_transfer,1029,success,2026-02-04 16:55:58
PAY-064169,ORD-055972,coin,4002,success,2026-02-04T13:11:32Z
PAY-064170,ORD-055973,coin,12082,success,2026-02-04 11:30:40
PAY-064171,ORD-055974,guild_credit,5633,success,2026-02-04T13:17:59Z
PAY-064172,ORD-055974,guild_credit,5633,refunded,2026-02-04T15:22:59Z
PAY-064173,ORD-055975,coin,2980,success,2026-02-04 17:08:01
PAY-064174,ORD-055976,coin,8011,failed,2026-02-04T19:52:35Z
PAY-064175,ORD-055977,coin,4571,failed,2026-02-04 09:41:19
PAY-064176,ORD-055977,coin,4571,success,2026-02-04T10:03:19Z
PAY-064177,ORD-055978,coin,1900,success,2026-02-04 10:07:07
PAY-064178,ORD-055979,coin,297,success,2026-02-04 17:43:04
PAY-064179,ORD-055980,coin,2668,success,2026-02-04 14:52:47
PAY-064180,ORD-055981,guild_credit,4428,success,2026-02-04 12:22:53
PAY-064181,ORD-055981,guild_credit,4528,success,2026-02-04T12:51:53Z
PAY-064182,ORD-055982,coin,2432,success,2026-02-04 13:17:19
PAY-064183,ORD-055982,coin,2600,success,2026-02-04T13:31:19Z
PAY-064184,ORD-055983,coin,2481,success,2026-02-04T10:49:53Z
PAY-064185,ORD-055984,guild_credit,813,success,2026-02-04T16:47:41Z
PAY-064186,ORD-055985,coin,6863,failed,2026-02-04 16:51:17
PAY-064187,ORD-055986,crystal_transfer,3448,success,2026-02-04T15:09:05Z
PAY-064188,ORD-055987,coin,4269,success,2026-02-04 09:26:33
PAY-064189,ORD-055988,coin,2678,success,2026-02-04T14:07:31Z
PAY-064190,ORD-055989,guild_credit,1782,success,2026-02-04 12:28:36
PAY-064191,ORD-055990,guild_credit,5940,success,2026-02-04T13:35:50Z
PAY-064192,ORD-055991,barter,216,success,2026-02-04 13:51:25
PAY-064193,ORD-055992,coin,7436,success,2026-02-04 14:30:22
PAY-064194,ORD-055993,guild_credit,997,success,2026-02-04T14:45:56Z
PAY-064195,ORD-055994,coin,5526,success,2026-02-04T14:14:03Z
PAY-064196,ORD-055995,barter,4789,success,2026-02-04 16:20:53
PAY-064197,ORD-055995,crystal_transfer,4785,success,2026-02-04T16:39:53Z
PAY-064198,ORD-055996,coin,1248,failed,2026-02-04T16:33:18Z
PAY-064199,ORD-055996,coin,545,success,2026-02-04T16:49:18Z
PAY-064200,ORD-055996,coin,703,success,2026-02-04 16:52:18
PAY-064201,ORD-055997,crystal_transfer,6970,success,2026-02-04 16:04:10
PAY-064202,ORD-055998,coin,11669,success,2026-02-04 10:25:33
PAY-064203,ORD-055999,coin,3077,success,2026-02-04T17:23:08Z
PAY-064204,ORD-055999,crystal_transfer,3196,success,2026-02-04T17:28:08Z
PAY-064205,ORD-056000,crystal_transfer,8182,success,2026-02-04T13:54:22Z
PAY-064206,ORD-056001,coin,2829,success,2026-02-04 13:49:49
PAY-064207,ORD-056002,coin,8057,success,2026-02-04T13:31:44Z
PAY-064208,ORD-056003,coin,4077,success,2026-02-04 08:26:03
PAY-064209,ORD-056004,guild_credit,5713,success,2026-02-04 13:40:05
PAY-064210,ORD-056005,coin,10384,success,2026-02-04T13:46:43Z
PAY-064211,ORD-056006,crystal_transfer,7225,success,2026-02-04T10:29:49Z
PAY-064212,ORD-056007,guild_credit,7012,success,2026-02-04T09:49:43Z
PAY-064213,ORD-056008,coin,931,success,2026-02-04T14:26:33Z
PAY-064214,ORD-056009,guild_credit,5656,success,2026-02-04 13:42:25
PAY-064215,ORD-056010,barter,1416,success,2026-02-04T12:58:16Z
PAY-064216,ORD-056011,crystal_transfer,8032,success,2026-02-04T12:54:10Z
PAY-064217,ORD-056012,coin,995,success,2026-02-04T09:55:50Z
PAY-064218,ORD-056013,barter,3547,success,2026-02-04T10:39:28Z
PAY-064219,ORD-056014,crystal_transfer,2187,success,2026-02-04T14:42:56Z
PAY-064220,ORD-056015,guild_credit,2521,success,2026-02-04T18:41:10Z
PAY-064221,ORD-056016,barter,2854,success,2026-02-04 09:13:03
PAY-064222,ORD-056017,crystal_transfer,9823,success,2026-02-04 19:59:22
PAY-064223,ORD-056018,crystal_transfer,3373,success,2026-02-04 17:20:11
PAY-064224,ORD-056019,coin,8745,success,2026-02-04T20:10:16Z
PAY-064225,ORD-056020,crystal_transfer,9585,success,2026-02-04T14:17:17Z
PAY-064226,ORD-056021,barter,2334,success,2026-02-04 16:38:48
PAY-064227,ORD-056022,crystal_transfer,1736,success,2026-02-04 11:14:22
PAY-064228,ORD-056023,coin,2786,success,2026-02-04T18:12:43Z
PAY-064229,ORD-056024,coin,4165,success,2026-02-04T11:38:01Z
PAY-064230,ORD-056025,guild_credit,613,failed,2026-02-04 12:26:33
PAY-064231,ORD-056025,guild_credit,342,success,2026-02-04 12:35:33
PAY-064232,ORD-056025,barter,271,success,2026-02-04 12:47:33
PAY-064233,ORD-056026,coin,728,success,2026-02-04T12:54:11Z
PAY-064234,ORD-056027,crystal_transfer,887,success,2026-02-04T16:29:44Z
PAY-064235,ORD-056028,coin,4941,success,2026-02-04T11:16:36Z
PAY-064236,ORD-056028,coin,4941,refunded,2026-02-11T20:31:36Z
PAY-064237,ORD-056029,coin,2888,success,2026-02-04T10:16:43Z
PAY-064238,ORD-056030,coin,2689,success,2026-02-04T13:50:04Z
PAY-064239,ORD-056031,crystal_transfer,530,success,2026-02-04T11:04:24Z
PAY-064240,ORD-056032,coin,5050,success,2026-02-04T20:19:16Z
PAY-064241,ORD-056033,barter,3702,failed,2026-02-04T19:44:15Z
PAY-064242,ORD-056033,barter,3702,success,2026-02-04T19:52:15Z
PAY-064243,ORD-056034,guild_credit,2831,success,2026-02-04T12:22:24Z
PAY-064244,ORD-056035,crystal_transfer,5383,success,2026-02-04T11:24:28Z
PAY-064245,ORD-056036,crystal_transfer,14930,success,2026-02-04T13:19:29Z
PAY-064246,ORD-056037,barter,12850,success,2026-02-04T14:09:43Z
PAY-064247,ORD-056038,coin,4966,success,2026-02-04T13:48:18Z
PAY-064248,ORD-056039,coin,7780,success,2026-02-04T11:22:24Z
PAY-064249,ORD-056040,coin,8697,success,2026-02-04T10:01:38Z
PAY-064250,ORD-056041,barter,6383,success,2026-02-04 10:26:30
PAY-064251,ORD-056042,coin,6661,success,2026-02-04T12:57:59Z
PAY-064252,ORD-056043,guild_credit,7017,success,2026-02-04T15:32:51Z
PAY-064253,ORD-056044,barter,7780,success,2026-02-04T15:32:41Z
PAY-064254,ORD-056045,crystal_transfer,10021,success,2026-02-05T13:18:40Z
PAY-064255,ORD-056046,crystal_transfer,3340,success,2026-02-05T12:03:02Z
PAY-064256,ORD-056047,coin,1982,success,2026-02-05T13:23:58Z
PAY-064257,ORD-056047,crystal_transfer,2065,success,2026-02-05T13:46:58Z
PAY-064258,ORD-056048,crystal_transfer,8708,success,2026-02-05T11:17:49Z
PAY-064259,ORD-056049,coin,1691,success,2026-02-05T11:42:56Z
PAY-064260,ORD-056049,coin,1749,success,2026-02-05 11:49:56
PAY-064261,ORD-056050,crystal_transfer,883,success,2026-02-05 12:51:53
PAY-064262,ORD-056051,barter,2867,failed,2026-02-05T14:34:48Z
PAY-064263,ORD-056051,barter,2867,success,2026-02-05T14:34:48Z
PAY-064264,ORD-056052,coin,6277,success,2026-02-05T12:35:32Z
PAY-064265,ORD-056054,guild_credit,2464,success,2026-02-05T10:10:39Z
PAY-064266,ORD-056055,coin,1567,success,2026-02-05T11:57:44Z
PAY-064267,ORD-056055,coin,1520,success,2026-02-05 12:04:44
PAY-064268,ORD-056056,guild_credit,164,success,2026-02-05T10:46:51Z
PAY-064269,ORD-056057,guild_credit,3307,success,2026-02-05T15:55:42Z
PAY-064270,ORD-056058,coin,11109,failed,2026-02-05T10:58:07Z
PAY-064271,ORD-056058,coin,11109,success,2026-02-05 11:08:07
PAY-064272,ORD-056059,barter,1942,success,2026-02-05T14:46:34Z
PAY-064273,ORD-056060,guild_credit,1196,success,2026-02-05T12:50:14Z
PAY-064274,ORD-056061,coin,878,success,2026-02-05 19:06:25
PAY-064275,ORD-056062,guild_credit,5793,success,2026-02-05T14:49:22Z
PAY-064276,ORD-056063,coin,970,success,2026-02-05T13:13:13Z
PAY-064277,ORD-056064,crystal_transfer,6999,success,2026-02-05T19:41:27Z
PAY-064278,ORD-056065,barter,4597,success,2026-02-05 12:15:25
PAY-064279,ORD-056066,crystal_transfer,6426,success,2026-02-05 11:05:57
PAY-064280,ORD-056067,barter,1527,success,2026-02-05 14:26:50
PAY-064281,ORD-056068,crystal_transfer,4072,success,2026-02-05T14:03:44Z
PAY-064282,ORD-056069,guild_credit,3888,success,2026-02-05T13:06:02Z
PAY-064283,ORD-056070,coin,8367,success,2026-02-05T15:23:06Z
PAY-064284,ORD-056071,coin,1663,success,2026-02-05 11:57:36
PAY-064285,ORD-056071,guild_credit,1556,success,2026-02-05 12:09:36
PAY-064286,ORD-056072,coin,4005,success,2026-02-05T18:09:35Z
PAY-064287,ORD-056073,coin,1884,success,2026-02-05 15:27:17
PAY-064288,ORD-056074,coin,1672,success,2026-02-05 18:10:32
PAY-064289,ORD-056075,barter,10236,success,2026-02-05T14:22:00Z
PAY-064290,ORD-056076,guild_credit,7720,success,2026-02-05T12:58:07Z
PAY-064291,ORD-056077,coin,7727,success,2026-02-05T17:27:44Z
PAY-064292,ORD-056078,coin,3887,success,2026-02-05 08:44:53
PAY-064293,ORD-056078,coin,3887,refunded,2026-02-15T19:23:53Z
PAY-064294,ORD-056079,coin,496,success,2026-02-05T13:39:42Z
PAY-064295,ORD-056080,coin,5970,success,2026-02-05 15:53:50
PAY-064296,ORD-056081,guild_credit,2756,success,2026-02-05 16:21:56
PAY-064297,ORD-056082,barter,10009,success,2026-02-05T11:21:53Z
PAY-064298,ORD-056083,crystal_transfer,5263,success,2026-02-05T17:54:54Z
PAY-064299,ORD-056084,crystal_transfer,1975,success,2026-02-05T13:59:51Z
PAY-064300,ORD-056085,crystal_transfer,357,success,2026-02-05T15:27:01Z
PAY-064301,ORD-056087,crystal_transfer,999,success,2026-02-05 13:20:29
PAY-064302,ORD-056087,coin,1021,success,2026-02-05T13:37:29Z
PAY-064303,ORD-056088,barter,7758,success,2026-02-05 16:03:02
PAY-064304,ORD-056089,crystal_transfer,5384,success,2026-02-05 14:11:42
PAY-064305,ORD-056089,crystal_transfer,5384,refunded,2026-02-13 02:20:42
PAY-064306,ORD-056090,coin,8804,success,2026-02-05T09:20:10Z
PAY-064307,ORD-056092,crystal_transfer,2101,success,2026-02-05T12:19:39Z
PAY-064308,ORD-056093,crystal_transfer,9141,success,2026-02-05 12:11:31
PAY-064309,ORD-056094,crystal_transfer,12300,success,2026-02-05 10:29:10
PAY-064310,ORD-056095,coin,4936,success,2026-02-05T19:25:10Z
PAY-064311,ORD-056096,crystal_transfer,5077,success,2026-02-05T10:44:10Z
PAY-064312,ORD-056097,guild_credit,1610,success,2026-02-05 09:37:02
PAY-064313,ORD-056098,coin,4869,success,2026-02-05T14:07:52Z
PAY-064314,ORD-056099,guild_credit,7291,success,2026-02-05T11:49:34Z
PAY-064315,ORD-056100,coin,1559,success,2026-02-05T14:01:59Z
PAY-064316,ORD-056101,coin,4049,success,2026-02-05 13:49:23
PAY-064317,ORD-056102,barter,8418,success,2026-02-05 16:43:19
PAY-064318,ORD-056103,guild_credit,9122,success,2026-02-05 11:57:15
PAY-064319,ORD-056104,coin,3251,success,2026-02-05T14:47:19Z
PAY-064320,ORD-056105,coin,4990,success,2026-02-05T11:55:37Z
PAY-064321,ORD-056106,crystal_transfer,1292,success,2026-02-05T18:26:25Z
PAY-064322,ORD-056107,coin,1482,success,2026-02-05T10:19:45Z
PAY-064323,ORD-056108,crystal_transfer,5621,success,2026-02-05 13:52:50
PAY-064324,ORD-056109,crystal_transfer,3587,success,2026-02-05 13:22:22
PAY-064325,ORD-056110,barter,1170,success,2026-02-05T13:41:11Z
PAY-064326,ORD-056111,coin,5901,success,2026-02-05T14:06:58Z
PAY-064327,ORD-056111,guild_credit,5716,success,2026-02-05 14:24:58
PAY-064328,ORD-056112,coin,4624,success,2026-02-05T13:03:01Z
PAY-064329,ORD-056113,guild_credit,3045,success,2026-02-05 19:04:29
PAY-064330,ORD-056113,coin,2988,success,2026-02-05T19:35:29Z
PAY-064331,ORD-056114,crystal_transfer,726,success,2026-02-05T11:31:53Z
PAY-064332,ORD-056114,guild_credit,885,success,2026-02-05T11:58:53Z
PAY-064333,ORD-056115,guild_credit,4908,success,2026-02-05T16:04:52Z
PAY-064334,ORD-056116,coin,4428,success,2026-02-05T14:44:56Z
PAY-064335,ORD-056117,coin,4849,success,2026-02-05T18:06:58Z
PAY-064336,ORD-056118,barter,1830,success,2026-02-05 13:34:31
PAY-064337,ORD-056119,guild_credit,2430,success,2026-02-05T12:39:30Z
PAY-064338,ORD-056119,crystal_transfer,2573,success,2026-02-05 13:01:30
PAY-064339,ORD-056120,coin,6688,success,2026-02-05T13:09:43Z
PAY-064340,ORD-056121,coin,435,success,2026-02-05 13:29:07
PAY-064341,ORD-056121,coin,303,success,2026-02-05T13:49:07Z
PAY-064342,ORD-056122,crystal_transfer,337,success,2026-02-05T15:27:56Z
PAY-064343,ORD-056123,guild_credit,2025,success,2026-02-05 12:39:02
PAY-064344,ORD-056124,coin,3730,success,2026-02-05T13:28:20Z
PAY-064345,ORD-056125,guild_credit,5528,success,2026-02-05T16:07:01Z
PAY-064346,ORD-056126,guild_credit,1193,success,2026-02-05T13:20:57Z
PAY-064347,ORD-056127,coin,2618,success,2026-02-05 13:43:49
PAY-064348,ORD-056128,crystal_transfer,1156,failed,2026-02-05T15:28:54Z
PAY-064349,ORD-056128,crystal_transfer,1156,success,2026-02-05T15:29:54Z
PAY-064350,ORD-056129,coin,3542,success,2026-02-05T16:14:08Z
PAY-064351,ORD-056129,coin,3542,refunded,2026-02-14T09:18:08Z
PAY-064352,ORD-056130,coin,4410,success,2026-02-05T14:10:37Z
PAY-064353,ORD-056132,coin,5134,success,2026-02-05T17:11:25Z
PAY-064354,ORD-056133,crystal_transfer,6635,success,2026-02-05T15:03:31Z
PAY-064355,ORD-056134,barter,10040,success,2026-02-05T15:48:42Z
PAY-064356,ORD-056135,guild_credit,2637,success,2026-02-05 14:28:10
PAY-064357,ORD-056135,crystal_transfer,2679,success,2026-02-05T14:34:10Z
PAY-064358,ORD-056136,guild_credit,2256,success,2026-02-05T18:00:06Z
PAY-064359,ORD-056137,coin,8445,success,2026-02-05 17:12:14
PAY-064360,ORD-056138,coin,2685,success,2026-02-05T10:55:24Z
PAY-064361,ORD-056139,barter,6313,success,2026-02-05T11:17:15Z
PAY-064362,ORD-056140,coin,1305,success,2026-02-05T19:27:33Z
PAY-064363,ORD-056141,crystal_transfer,2700,success,2026-02-05T14:30:48Z
PAY-064364,ORD-056142,coin,1226,success,2026-02-05T12:40:17Z
PAY-064365,ORD-056143,coin,5141,success,2026-02-05 14:08:44
PAY-064366,ORD-056144,guild_credit,2285,success,2026-02-05 18:18:42
PAY-064367,ORD-056145,coin,1238,success,2026-02-05T17:58:44Z
PAY-064368,ORD-056146,guild_credit,27,success,2026-02-05 11:09:28
PAY-064369,ORD-056147,guild_credit,108,success,2026-02-05 13:32:44
PAY-064370,ORD-056148,crystal_transfer,8912,success,2026-02-05T09:36:48Z
PAY-064371,ORD-056149,coin,7798,failed,2026-02-05T12:27:03Z
PAY-064372,ORD-056149,coin,7798,success,2026-02-05 12:31:03
PAY-064373,ORD-056150,coin,9320,success,2026-02-05T17:09:15Z
PAY-064374,ORD-056151,barter,3537,failed,2026-02-05T15:08:20Z
PAY-064375,ORD-056151,barter,3537,success,2026-02-05T15:28:20Z
PAY-064376,ORD-056151,barter,3537,refunded,2026-02-12T11:46:20Z
PAY-064377,ORD-056152,crystal_transfer,2504,success,2026-02-05T17:22:06Z
PAY-064378,ORD-056153,crystal_transfer,5023,success,2026-02-05T14:25:38Z
PAY-064379,ORD-056154,coin,3108,success,2026-02-05 11:09:11
PAY-064380,ORD-056155,crystal_transfer,3452,success,2026-02-05T14:51:25Z
PAY-064381,ORD-056156,coin,7887,success,2026-02-05 09:39:26
PAY-064382,ORD-056157,coin,3926,success,2026-02-05 11:44:43
PAY-064383,ORD-056158,crystal_transfer,5270,success,2026-02-05 11:27:33
PAY-064384,ORD-056158,coin,5276,success,2026-02-05T11:39:33Z
PAY-064385,ORD-056159,crystal_transfer,1774,success,2026-02-05T13:22:25Z
PAY-064386,ORD-056160,guild_credit,7124,success,2026-02-05T11:55:41Z
PAY-064387,ORD-056161,coin,2638,success,2026-02-05 14:47:57
PAY-064388,ORD-056162,guild_credit,10043,success,2026-02-06T16:45:40Z
PAY-064389,ORD-056163,barter,4755,success,2026-02-06T10:10:21Z
PAY-064390,ORD-056164,guild_credit,1430,success,2026-02-06 10:21:32
PAY-064391,ORD-056165,coin,2923,success,2026-02-06 11:09:26
PAY-064392,ORD-056166,crystal_transfer,1804,success,2026-02-06T08:17:14Z
PAY-064393,ORD-056167,coin,3960,success,2026-02-06 12:39:13
PAY-064394,ORD-056168,guild_credit,1080,success,2026-02-06 14:57:18
PAY-064395,ORD-056169,coin,4379,success,2026-02-06T13:06:03Z
PAY-064396,ORD-056170,guild_credit,4070,success,2026-02-06T17:11:32Z
PAY-064397,ORD-056171,coin,11107,failed,2026-02-06 19:21:34
PAY-064398,ORD-056171,coin,11107,success,2026-02-06 19:42:34
PAY-064399,ORD-056172,coin,3290,success,2026-02-06T18:11:56Z
PAY-064400,ORD-056173,coin,2864,success,2026-02-06 15:17:42
PAY-064401,ORD-056174,barter,9044,success,2026-02-06 16:32:55
PAY-064402,ORD-056175,coin,10945,success,2026-02-06T11:58:42Z
PAY-064403,ORD-056176,barter,10870,success,2026-02-06 11:20:48
PAY-064404,ORD-056177,guild_credit,1940,success,2026-02-06T18:01:42Z
PAY-064405,ORD-056178,coin,1197,success,2026-02-06T13:51:57Z
PAY-064406,ORD-056179,crystal_transfer,7273,success,2026-02-06T08:38:39Z
PAY-064407,ORD-056180,guild_credit,2495,success,2026-02-06T11:42:47Z
PAY-064408,ORD-056181,guild_credit,6253,success,2026-02-06T09:59:47Z
PAY-064409,ORD-056182,guild_credit,4614,success,2026-02-06T10:42:50Z
PAY-064410,ORD-056183,guild_credit,17812,success,2026-02-06T17:34:32Z
PAY-064411,ORD-056184,coin,5793,success,2026-02-06T20:01:26Z
PAY-064412,ORD-056185,coin,3244,success,2026-02-06 16:56:12
PAY-064413,ORD-056185,coin,3244,refunded,2026-02-15 16:10:12
PAY-064414,ORD-056186,coin,3755,success,2026-02-06 18:22:58
PAY-064415,ORD-056186,coin,3556,success,2026-02-06T18:42:58Z
PAY-064416,ORD-056187,guild_credit,1434,success,2026-02-06T18:25:04Z
PAY-064417,ORD-056188,coin,1795,success,2026-02-06 11:05:39
PAY-064418,ORD-056189,guild_credit,2206,success,2026-02-06 12:55:37
PAY-064419,ORD-056191,guild_credit,2435,success,2026-02-06 09:37:13
PAY-064420,ORD-056192,guild_credit,2358,success,2026-02-06T11:30:31Z
PAY-064421,ORD-056193,guild_credit,3646,success,2026-02-06T15:45:19Z
PAY-064422,ORD-056194,guild_credit,5753,success,2026-02-06T12:16:16Z
PAY-064423,ORD-056195,coin,4142,success,2026-02-06 17:32:16
PAY-064424,ORD-056196,crystal_transfer,15587,success,2026-02-06 11:28:56
PAY-064425,ORD-056197,guild_credit,544,success,2026-02-06 09:52:55
PAY-064426,ORD-056198,guild_credit,3094,success,2026-02-06 11:25:42
PAY-064427,ORD-056199,coin,3752,success,2026-02-06 17:02:24
PAY-064428,ORD-056200,barter,2751,success,2026-02-06T19:56:42Z
PAY-064429,ORD-056200,barter,2579,success,2026-02-06 20:10:42
PAY-064430,ORD-056201,crystal_transfer,5380,success,2026-02-06T15:09:09Z
PAY-064431,ORD-056202,coin,4594,success,2026-02-06T17:23:33Z
PAY-064432,ORD-056203,coin,5572,success,2026-02-06 10:15:09
PAY-064433,ORD-056204,coin,5817,success,2026-02-06T13:47:32Z
PAY-064434,ORD-056205,coin,5980,success,2026-02-06 12:48:20
PAY-064435,ORD-056206,coin,753,failed,2026-02-06 15:11:37
PAY-064436,ORD-056206,coin,378,success,2026-02-06 15:13:37
PAY-064437,ORD-056206,crystal_transfer,375,success,2026-02-06 15:41:37
PAY-064438,ORD-056207,coin,1244,success,2026-02-06T15:19:10Z
PAY-064439,ORD-056208,barter,684,success,2026-02-06 14:45:15
PAY-064440,ORD-056210,coin,5537,failed,2026-02-06T11:37:50Z
PAY-064441,ORD-056211,coin,9819,success,2026-02-06 10:37:59
PAY-064442,ORD-056212,crystal_transfer,1005,success,2026-02-06T14:37:46Z
PAY-064443,ORD-056213,coin,13551,failed,2026-02-06 16:05:42
PAY-064444,ORD-056214,barter,2610,success,2026-02-06T15:03:38Z
PAY-064445,ORD-056215,coin,8020,success,2026-02-06T14:19:23Z
PAY-064446,ORD-056216,crystal_transfer,4652,success,2026-02-06 16:15:30
PAY-064447,ORD-056217,guild_credit,1602,success,2026-02-06 12:36:59
PAY-064448,ORD-056218,guild_credit,1214,success,2026-02-06 10:54:44
PAY-064449,ORD-056219,crystal_transfer,558,success,2026-02-06T13:33:09Z
PAY-064450,ORD-056220,coin,2502,success,2026-02-06 16:05:29
PAY-064451,ORD-056221,barter,6783,success,2026-02-06T16:50:24Z
PAY-064452,ORD-056222,coin,10706,success,2026-02-06 13:19:03
PAY-064453,ORD-056223,coin,4602,success,2026-02-06 19:23:53
PAY-064454,ORD-056224,crystal_transfer,4482,success,2026-02-06 17:40:45
PAY-064455,ORD-056225,guild_credit,1892,success,2026-02-06T12:45:50Z
PAY-064456,ORD-056226,guild_credit,3372,success,2026-02-06T12:01:00Z
PAY-064457,ORD-056227,crystal_transfer,3161,success,2026-02-06T14:45:41Z
PAY-064458,ORD-056227,guild_credit,3109,success,2026-02-06T14:59:41Z
PAY-064459,ORD-056228,coin,12597,success,2026-02-06 13:39:31
PAY-064460,ORD-056229,crystal_transfer,23086,failed,2026-02-06T15:46:14Z
PAY-064461,ORD-056230,guild_credit,2384,success,2026-02-06 12:03:06
PAY-064462,ORD-056231,coin,8956,success,2026-02-06 12:34:29
PAY-064463,ORD-056232,guild_credit,4401,success,2026-02-06T12:30:50Z
PAY-064464,ORD-056233,crystal_transfer,1686,success,2026-02-06T16:27:15Z
PAY-064465,ORD-056234,coin,2020,success,2026-02-06 11:49:24
PAY-064466,ORD-056235,guild_credit,5294,success,2026-02-06 13:22:42
PAY-064467,ORD-056236,guild_credit,6800,success,2026-02-06 14:50:09
PAY-064468,ORD-056237,coin,1947,success,2026-02-06T12:28:52Z
PAY-064469,ORD-056238,coin,8398,success,2026-02-06 13:42:30
PAY-064470,ORD-056239,crystal_transfer,10921,success,2026-02-06 13:37:59
PAY-064471,ORD-056240,coin,6895,success,2026-02-06T12:53:34Z
PAY-064472,ORD-056241,coin,5800,success,2026-02-06T15:10:27Z
PAY-064473,ORD-056242,crystal_transfer,135,success,2026-02-06T12:45:36Z
PAY-064474,ORD-056243,guild_credit,5385,success,2026-02-06 11:48:48
PAY-064475,ORD-056244,barter,1087,success,2026-02-06T11:41:05Z
PAY-064476,ORD-056245,coin,3699,success,2026-02-06T13:33:11Z
PAY-064477,ORD-056246,barter,3648,success,2026-02-06T13:59:19Z
PAY-064478,ORD-056247,coin,5565,success,2026-02-06T14:04:34Z
PAY-064479,ORD-056248,coin,7159,success,2026-02-06T13:40:07Z
PAY-064480,ORD-056249,coin,2061,success,2026-02-06 17:24:53
PAY-064481,ORD-056250,coin,12831,success,2026-02-06T17:11:14Z
PAY-064482,ORD-056251,crystal_transfer,1444,success,2026-02-06T17:49:58Z
PAY-064483,ORD-056252,coin,11274,success,2026-02-06 16:27:12
PAY-064484,ORD-056253,guild_credit,3684,success,2026-02-06 13:02:32
PAY-064485,ORD-056254,coin,3219,success,2026-02-06T15:55:13Z
PAY-064486,ORD-056255,guild_credit,13435,success,2026-02-06 14:16:02
PAY-064487,ORD-056256,coin,1316,failed,2026-02-06T15:38:24Z
PAY-064488,ORD-056256,coin,1316,success,2026-02-06T15:52:24Z
PAY-064489,ORD-056257,coin,2184,success,2026-02-06T15:43:38Z
PAY-064490,ORD-056258,coin,6736,success,2026-02-06T10:11:57Z
PAY-064491,ORD-056259,coin,3312,success,2026-02-06 15:09:04
PAY-064492,ORD-056260,guild_credit,16706,success,2026-02-06T11:24:39Z
PAY-064493,ORD-056261,coin,2178,success,2026-02-06T14:54:13Z
PAY-064494,ORD-056261,coin,2178,refunded,2026-02-16T16:57:13Z
PAY-064495,ORD-056262,coin,1260,success,2026-02-06T18:44:05Z
PAY-064496,ORD-056263,crystal_transfer,5677,success,2026-02-06T11:53:06Z
PAY-064497,ORD-056264,coin,3993,success,2026-02-06T14:59:06Z
PAY-064498,ORD-056265,guild_credit,520,success,2026-02-06T10:28:37Z
PAY-064499,ORD-056266,coin,2741,success,2026-02-06T14:06:00Z
PAY-064500,ORD-056267,guild_credit,9627,success,2026-02-06T15:08:00Z
PAY-064501,ORD-056268,crystal_transfer,871,success,2026-02-06 12:29:40
PAY-064502,ORD-056269,coin,1548,success,2026-02-06T14:38:38Z
PAY-064503,ORD-056270,coin,1235,success,2026-02-06 12:27:48
PAY-064504,ORD-056271,coin,2328,success,2026-02-07T14:07:44Z
PAY-064505,ORD-056272,guild_credit,1973,failed,2026-02-07 12:12:09
PAY-064506,ORD-056272,guild_credit,1973,success,2026-02-07 12:26:09
PAY-064507,ORD-056273,crystal_transfer,2113,success,2026-02-07T10:02:49Z
PAY-064508,ORD-056274,crystal_transfer,614,success,2026-02-07T15:30:20Z
PAY-064509,ORD-056275,coin,10317,success,2026-02-07 13:23:33
PAY-064510,ORD-056276,coin,5495,success,2026-02-07 11:32:19
PAY-064511,ORD-056277,coin,4703,success,2026-02-07T16:11:14Z
PAY-064512,ORD-056278,coin,6528,success,2026-02-07T13:34:42Z
PAY-064513,ORD-056279,guild_credit,7187,success,2026-02-07T16:15:20Z
PAY-064514,ORD-056280,coin,7318,success,2026-02-07 14:54:38
PAY-064515,ORD-056281,coin,3916,success,2026-02-07T14:58:08Z
PAY-064516,ORD-056282,coin,3432,success,2026-02-07 12:22:05
PAY-064517,ORD-056283,guild_credit,1770,success,2026-02-07T17:51:48Z
PAY-064518,ORD-056284,crystal_transfer,11408,success,2026-02-07T15:38:59Z
PAY-064519,ORD-056285,crystal_transfer,5067,success,2026-02-07 13:50:00
PAY-064520,ORD-056286,crystal_transfer,12468,success,2026-02-07T14:32:21Z
PAY-064521,ORD-056287,crystal_transfer,7385,success,2026-02-07T16:37:20Z
PAY-064522,ORD-056288,guild_credit,106,success,2026-02-07 14:47:07
PAY-064523,ORD-056289,barter,1290,success,2026-02-07 16:51:14
PAY-064524,ORD-056290,coin,7746,success,2026-02-07T14:35:17Z
PAY-064525,ORD-056291,guild_credit,6381,success,2026-02-07T10:51:10Z
PAY-064526,ORD-056292,coin,960,success,2026-02-07 09:02:17
PAY-064527,ORD-056293,crystal_transfer,1001,success,2026-02-07T15:59:54Z
PAY-064528,ORD-056294,guild_credit,2183,success,2026-02-07 13:57:13
PAY-064529,ORD-056295,guild_credit,8621,success,2026-02-07 13:00:42
