order_item_id,order_id,potion_sku,quantity,unit_price_copper
ITM-192946,ORD-057389,POT-0010,2,309
ITM-192947,ORD-057390,POT-0063,1,1493
ITM-192948,ORD-057390,POT-0003,1,505
ITM-192949,ORD-057390,POT-0005,1,1001
ITM-192950,ORD-057391,POT-0089,2,1357
ITM-192951,ORD-057391,POT-0115,2,615
ITM-192952,ORD-057391,POT-0001,1,105
ITM-192953,ORD-057391,POT-0012,1,245
ITM-192954,ORD-057391,POT-0063,5,1534
ITM-192955,ORD-057391,POT-0027,3,553
ITM-192956,ORD-057391,POT-0033,3,582
ITM-192957,ORD-057391,POT-0114,1,524
ITM-192958,ORD-057392,POT-0002,1,953
ITM-192959,ORD-057392,POT-0048,1,504
ITM-192960,ORD-057392,POT-0118,1,442
ITM-192961,ORD-057393,POT-0010,1,316
ITM-192962,ORD-057393,POT-0020,1,1463
ITM-192963,ORD-057394,POT-0069,1,132
ITM-192964,ORD-057394,POT-0056,1,1014
ITM-192965,ORD-057394,POT-0113,2,1125
ITM-192966,ORD-057395,POT-0066,1,307
ITM-192967,ORD-057395,POT-0111,3,363
ITM-192968,ORD-057395,POT-0109,1,776
ITM-192969,ORD-057395,POT-0077,1,1486
ITM-192970,ORD-057395,POT-0003,1,522
ITM-192971,ORD-057395,POT-0015,1,502
ITM-192972,ORD-057395,POT-0070,1,389
ITM-192973,ORD-057396,POT-0018,1,1122
ITM-192974,ORD-057396,POT-0087,3,600
ITM-192975,ORD-057396,POT-0008,1,992
ITM-192976,ORD-057396,POT-0033,3,614
ITM-192977,ORD-057396,POT-0019,2,1229
ITM-192978,ORD-057396,POT-0058,2,350
ITM-192979,ORD-057397,POT-0030,2,1222
ITM-192980,ORD-057397,POT-0045,1,1238
ITM-192981,ORD-057398,POT-0103,1,1242
ITM-192982,ORD-057399,POT-0025,1,784
ITM-192983,ORD-057399,POT-0009,1,580
ITM-192984,ORD-057399,POT-0058,1,342
ITM-192985,ORD-057400,POT-0009,1,605
ITM-192986,ORD-057401,POT-0101,1,694
ITM-192987,ORD-057401,POT-0011,1,1519
ITM-192988,ORD-057401,POT-0001,2,106
ITM-192989,ORD-057401,POT-0008,1,1058
ITM-192990,ORD-057402,POT-0105,2,891
ITM-192991,ORD-057402,POT-0104,1,217
ITM-192992,ORD-057402,POT-0029,1,1339
ITM-192993,ORD-057403,POT-0107,1,1277
ITM-192994,ORD-057403,POT-0111,2,374
ITM-192995,ORD-057404,POT-0011,1,1645
ITM-192996,ORD-057404,POT-0085,1,1506
ITM-192997,ORD-057405,POT-0040,1,822
ITM-192998,ORD-057405,POT-0103,1,1146
ITM-192999,ORD-057405,POT-0017,4,1321
ITM-193000,ORD-057405,POT-0028,2,929
ITM-193001,ORD-057406,POT-0018,1,1149
ITM-193002,ORD-057406,POT-0040,4,854
ITM-193003,ORD-057407,POT-0022,2,289
ITM-193004,ORD-057408,POT-0006,1,954
ITM-193005,ORD-057408,POT-0001,1,102
ITM-193006,ORD-057408,POT-0007,1,1329
ITM-193007,ORD-057408,POT-0113,4,1092
ITM-193008,ORD-057408,POT-0073,1,1406
ITM-193009,ORD-057408,POT-0047,2,1624
ITM-193010,ORD-057408,POT-0044,2,741
ITM-193011,ORD-057409,POT-0008,1,1016
ITM-193012,ORD-057409,POT-0009,2,564
ITM-193013,ORD-057409,POT-0027,2,570
ITM-193014,ORD-057409,POT-0118,1,410
ITM-193015,ORD-057410,POT-0066,1,284
ITM-193016,ORD-057410,POT-0034,1,693
ITM-193017,ORD-057411,POT-0007,1,1381
ITM-193018,ORD-057411,POT-0044,1,751
ITM-193019,ORD-057411,POT-0002,1,976
ITM-193020,ORD-057411,POT-0003,1,522
ITM-193021,ORD-057411,POT-0090,1,137
ITM-193022,ORD-057411,POT-0013,1,813
ITM-193023,ORD-057412,POT-0048,1,520
ITM-193024,ORD-057412,POT-0001,1,105
ITM-193025,ORD-057413,POT-0070,2,370
ITM-193026,ORD-057413,POT-0008,2,1037
ITM-193027,ORD-057413,POT-0092,1,1042
ITM-193028,ORD-057414,POT-0108,1,1396
ITM-193029,ORD-057414,POT-0037,2,913
ITM-193030,ORD-057414,POT-0012,1,231
ITM-193031,ORD-057414,POT-0031,1,879
ITM-193032,ORD-057414,POT-0042,4,1535
ITM-193033,ORD-057414,POT-0046,1,937
ITM-193034,ORD-057414,POT-0107,1,1246
ITM-193035,ORD-057415,POT-0024,1,1546
ITM-193036,ORD-057415,POT-0098,1,1397
ITM-193037,ORD-057415,POT-0081,1,994
ITM-193038,ORD-057415,POT-0014,1,518
ITM-193039,ORD-057416,POT-0038,1,595
ITM-193040,ORD-057416,POT-0063,4,1498
ITM-193041,ORD-057417,POT-0049,1,1506
ITM-193042,ORD-057417,POT-0082,2,339
ITM-193043,ORD-057417,POT-0030,2,1172
ITM-193044,ORD-057417,POT-0110,2,1562
ITM-193045,ORD-057417,POT-0067,1,180
ITM-193046,ORD-057417,POT-0007,1,1423
ITM-193047,ORD-057418,POT-0093,1,973
ITM-193048,ORD-057418,POT-0027,1,560
ITM-193049,ORD-057418,POT-0011,3,1612
ITM-193050,ORD-057419,POT-0028,1,960
ITM-193051,ORD-057419,POT-0001,1,110
ITM-193052,ORD-057419,POT-0011,4,1524
ITM-193053,ORD-057420,POT-0078,3,688
ITM-193054,ORD-057421,POT-0027,1,572
ITM-193055,ORD-057421,POT-0103,2,1217
ITM-193056,ORD-057422,POT-0107,1,1288
ITM-193057,ORD-057422,POT-0014,1,531
ITM-193058,ORD-057422,POT-0061,4,305
ITM-193059,ORD-057422,POT-0108,5,1475
ITM-193060,ORD-057422,POT-0054,2,1179
ITM-193061,ORD-057423,POT-0118,2,422
ITM-193062,ORD-057423,POT-0084,5,837
ITM-193063,ORD-057423,POT-0012,1,242
ITM-193064,ORD-057423,POT-0041,1,1500
ITM-193065,ORD-057423,POT-0005,1,1036
ITM-193066,ORD-057423,POT-0040,1,885
ITM-193067,ORD-057423,POT-0082,1,344
ITM-193068,ORD-057424,POT-0063,1,1570
ITM-193069,ORD-057425,POT-0104,1,208
ITM-193070,ORD-057426,POT-0033,4,558
ITM-193071,ORD-057426,POT-0002,3,970
ITM-193072,ORD-057427,POT-0048,1,508
ITM-193073,ORD-057427,POT-0039,1,502
ITM-193074,ORD-057427,POT-0063,2,1516
ITM-193075,ORD-057427,POT-0046,3,976
ITM-193076,ORD-057427,POT-0073,1,1432
ITM-193077,ORD-057428,POT-0089,2,1347
ITM-193078,ORD-057428,POT-0014,5,539
ITM-193079,ORD-057428,POT-0036,3,887
ITM-193080,ORD-057429,POT-0082,1,330
ITM-193081,ORD-057429,POT-0111,1,390
ITM-193082,ORD-057430,POT-0062,1,138
ITM-193083,ORD-057430,POT-0027,1,571
ITM-193084,ORD-057430,POT-0117,2,334
ITM-193085,ORD-057431,POT-0056,1,982
ITM-193086,ORD-057431,POT-0084,1,833
ITM-193087,ORD-057431,POT-0040,1,817
ITM-193088,ORD-057431,POT-0002,1,979
ITM-193089,ORD-057432,POT-0102,4,1418
ITM-193090,ORD-057432,POT-0045,4,1200
ITM-193091,ORD-057433,POT-0044,1,730
ITM-193092,ORD-057434,POT-0005,2,1033
ITM-193093,ORD-057434,POT-0009,1,614
ITM-193094,ORD-057434,POT-0010,1,310
ITM-193095,ORD-057435,POT-0021,1,930
ITM-193096,ORD-057435,POT-0004,1,1537
ITM-193097,ORD-057435,POT-0050,1,1498
ITM-193098,ORD-057435,POT-0104,1,211
ITM-193099,ORD-057435,POT-0020,5,1537
ITM-193100,ORD-057436,POT-0090,4,129
ITM-193101,ORD-057436,POT-0006,1,924
ITM-193102,ORD-057436,POT-0005,1,1024
ITM-193103,ORD-057437,POT-0035,1,1110
ITM-193104,ORD-057437,POT-0040,1,863
ITM-193105,ORD-057438,POT-0085,3,1499
ITM-193106,ORD-057438,POT-0108,1,1375
ITM-193107,ORD-057438,POT-0024,1,1611
ITM-193108,ORD-057438,POT-0054,3,1207
ITM-193109,ORD-057439,POT-0010,1,334
ITM-193110,ORD-057439,POT-0048,2,492
ITM-193111,ORD-057440,POT-0113,2,1187
ITM-193112,ORD-057440,POT-0024,3,1670
ITM-193113,ORD-057440,POT-0101,2,667
ITM-193114,ORD-057440,POT-0027,1,547
ITM-193115,ORD-057440,POT-0046,1,908
ITM-193116,ORD-057441,POT-0066,1,291
ITM-193117,ORD-057441,POT-0029,2,1313
ITM-193118,ORD-057441,POT-0058,1,339
ITM-193119,ORD-057442,POT-0073,2,1351
ITM-193120,ORD-057442,POT-0010,5,311
ITM-193121,ORD-057443,POT-0006,1,955
ITM-193122,ORD-057444,POT-0013,1,821
ITM-193123,ORD-057445,POT-0048,2,497
ITM-193124,ORD-057445,POT-0056,3,948
ITM-193125,ORD-057445,POT-0109,2,772
ITM-193126,ORD-057446,POT-0027,1,535
ITM-193127,ORD-057446,POT-0001,1,102
ITM-193128,ORD-057446,POT-0055,1,230
ITM-193129,ORD-057446,POT-0003,1,485
ITM-193130,ORD-057446,POT-0007,1,1308
ITM-193131,ORD-057446,POT-0105,1,924
ITM-193132,ORD-057446,POT-0048,5,502
ITM-193133,ORD-057447,POT-0029,1,1265
ITM-193134,ORD-057447,POT-0048,2,484
ITM-193135,ORD-057447,POT-0103,2,1162
ITM-193136,ORD-057448,POT-0063,1,1546
ITM-193137,ORD-057448,POT-0017,1,1325
ITM-193138,ORD-057448,POT-0032,2,1270
ITM-193139,ORD-057448,POT-0019,1,1305
ITM-193140,ORD-057449,POT-0043,3,751
ITM-193141,ORD-057449,POT-0078,1,692
ITM-193142,ORD-057450,POT-0009,1,613
ITM-193143,ORD-057450,POT-0079,1,1107
ITM-193144,ORD-057450,POT-0104,1,215
ITM-193145,ORD-057450,POT-0100,1,594
ITM-193146,ORD-057451,POT-0033,1,571
ITM-193147,ORD-057451,POT-0057,1,1540
ITM-193148,ORD-057451,POT-0109,3,772
ITM-193149,ORD-057452,POT-0022,1,285
ITM-193150,ORD-057452,POT-0018,1,1132
ITM-193151,ORD-057452,POT-0021,1,903
ITM-193152,ORD-057453,POT-0109,1,804
ITM-193153,ORD-057453,POT-0003,1,505
ITM-193154,ORD-057453,POT-0055,1,234
ITM-193155,ORD-057453,POT-0097,3,1481
ITM-193156,ORD-057453,POT-0002,1,990
ITM-193157,ORD-057453,POT-0044,1,701
ITM-193158,ORD-057454,POT-0030,1,1284
ITM-193159,ORD-057454,POT-0120,1,306
ITM-193160,ORD-057455,POT-0056,1,977
ITM-193161,ORD-057455,POT-0103,3,1196
ITM-193162,ORD-057455,POT-0041,1,1448
ITM-193163,ORD-057456,POT-0001,2,109
ITM-193164,ORD-057456,POT-0051,1,1065
ITM-193165,ORD-057456,POT-0055,3,250
ITM-193166,ORD-057456,POT-0070,1,366
ITM-193167,ORD-057457,POT-0077,1,1587
ITM-193168,ORD-057457,POT-0004,4,1584
ITM-193169,ORD-057457,POT-0030,3,1281
ITM-193170,ORD-057458,POT-0006,1,908
ITM-193171,ORD-057458,POT-0113,1,1097
ITM-193172,ORD-057458,POT-0011,1,1593
ITM-193173,ORD-057458,POT-0033,3,572
ITM-193174,ORD-057459,POT-0047,4,1599
ITM-193175,ORD-057459,POT-0003,1,518
ITM-193176,ORD-057459,POT-0034,1,693
ITM-193177,ORD-057460,POT-0003,2,491
ITM-193178,ORD-057460,POT-0114,1,512
ITM-193179,ORD-057460,POT-0111,1,367
ITM-193180,ORD-057461,POT-0095,1,725
ITM-193181,ORD-057461,POT-0017,2,1302
ITM-193182,ORD-057461,POT-0120,1,324
ITM-193183,ORD-057461,POT-0119,2,482
ITM-193184,ORD-057461,POT-0067,1,195
ITM-193185,ORD-057462,POT-0109,1,738
ITM-193186,ORD-057463,POT-0068,1,795
ITM-193187,ORD-057463,POT-0079,1,1153
ITM-193188,ORD-057464,POT-0105,1,930
ITM-193189,ORD-057464,POT-0108,1,1468
ITM-193190,ORD-057464,POT-0024,1,1527
ITM-193191,ORD-057465,POT-0070,1,376
ITM-193192,ORD-057465,POT-0109,1,785
ITM-193193,ORD-057465,POT-0065,1,1125
ITM-193194,ORD-057465,POT-0111,1,360
ITM-193195,ORD-057465,POT-0014,3,507
ITM-193196,ORD-057466,POT-0061,1,307
ITM-193197,ORD-057466,POT-0093,2,1025
ITM-193198,ORD-057466,POT-0108,2,1488
ITM-193199,ORD-057466,POT-0034,1,689
ITM-193200,ORD-057466,POT-0118,1,443
ITM-193201,ORD-057467,POT-0020,1,1525
ITM-193202,ORD-057468,POT-0009,1,571
ITM-193203,ORD-057468,POT-0073,1,1385
ITM-193204,ORD-057468,POT-0029,1,1277
ITM-193205,ORD-057468,POT-0114,3,519
ITM-193206,ORD-057468,POT-0022,3,289
ITM-193207,ORD-057468,POT-0095,1,677
ITM-193208,ORD-057468,POT-0010,1,305
ITM-193209,ORD-057468,POT-0068,1,814
ITM-193210,ORD-057469,POT-0045,1,1168
ITM-193211,ORD-057470,POT-0009,2,570
ITM-193212,ORD-057470,POT-0113,2,1114
ITM-193213,ORD-057470,POT-0008,1,1013
ITM-193214,ORD-057471,POT-0020,4,1506
ITM-193215,ORD-057471,POT-0003,3,505
ITM-193216,ORD-057471,POT-0075,3,869
ITM-193217,ORD-057471,POT-0114,3,544
ITM-193218,ORD-057471,POT-0046,2,927
ITM-193219,ORD-057471,POT-0096,4,1449
ITM-193220,ORD-057471,POT-0053,2,819
ITM-193221,ORD-057471,POT-0103,1,1244
ITM-193222,ORD-057472,POT-0082,1,355
ITM-193223,ORD-057472,POT-0044,3,719
ITM-193224,ORD-057472,POT-0105,3,960
ITM-193225,ORD-057472,POT-0119,2,495
ITM-193226,ORD-057472,POT-0057,2,1561
ITM-193227,ORD-057472,POT-0117,2,332
ITM-193228,ORD-057472,POT-0002,1,989
ITM-193229,ORD-057473,POT-0022,1,288
ITM-193230,ORD-057473,POT-0030,2,1242
ITM-193231,ORD-057473,POT-0005,1,1063
ITM-193232,ORD-057473,POT-0112,1,1077
ITM-193233,ORD-057473,POT-0055,1,236
ITM-193234,ORD-057473,POT-0028,3,962
ITM-193235,ORD-057474,POT-0018,1,1077
ITM-193236,ORD-057474,POT-0005,1,1020
ITM-193237,ORD-057475,POT-0017,2,1297
ITM-193238,ORD-057475,POT-0049,1,1604
ITM-193239,ORD-057476,POT-0078,2,749
ITM-193240,ORD-057477,POT-0012,3,231
ITM-193241,ORD-057477,POT-0043,1,707
ITM-193242,ORD-057477,POT-0090,3,127
ITM-193243,ORD-057477,POT-0102,4,1343
ITM-193244,ORD-057478,POT-0045,5,1198
ITM-193245,ORD-057478,POT-0053,1,876
ITM-193246,ORD-057479,POT-0007,1,1321
ITM-193247,ORD-057480,POT-0005,1,1013
ITM-193248,ORD-057480,POT-0040,1,866
ITM-193249,ORD-057481,POT-0086,1,388
ITM-193250,ORD-057481,POT-0003,1,482
ITM-193251,ORD-057481,POT-0047,1,1614
ITM-193252,ORD-057482,POT-0087,5,590
ITM-193253,ORD-057482,POT-0078,3,745
ITM-193254,ORD-057483,POT-0106,1,930
ITM-193255,ORD-057483,POT-0110,1,1527
ITM-193256,ORD-057484,POT-0004,1,1519
ITM-193257,ORD-057485,POT-0081,1,984
ITM-193258,ORD-057485,POT-0058,1,334
ITM-193259,ORD-057485,POT-0045,1,1240
ITM-193260,ORD-057486,POT-0022,1,288
ITM-193261,ORD-057486,POT-0023,1,723
ITM-193262,ORD-057486,POT-0014,1,543
ITM-193263,ORD-057486,POT-0088,1,1634
ITM-193264,ORD-057486,POT-0087,1,578
ITM-193265,ORD-057486,POT-0117,1,338
ITM-193266,ORD-057487,POT-0056,2,984
ITM-193267,ORD-057487,POT-0075,1,838
ITM-193268,ORD-057487,POT-0033,1,558
ITM-193269,ORD-057487,POT-0065,1,1165
ITM-193270,ORD-057487,POT-0079,1,1100
ITM-193271,ORD-057487,POT-0080,1,596
ITM-193272,ORD-057488,POT-0109,1,742
ITM-193273,ORD-057488,POT-0023,3,750
ITM-193274,ORD-057488,POT-0054,3,1182
ITM-193275,ORD-057488,POT-0113,1,1175
ITM-193276,ORD-057488,POT-0065,1,1150
ITM-193277,ORD-057489,POT-0085,1,1447
ITM-193278,ORD-057489,POT-0014,2,543
ITM-193279,ORD-057489,POT-0042,1,1623
ITM-193280,ORD-057489,POT-0049,1,1585
ITM-193281,ORD-057490,POT-0067,1,190
ITM-193282,ORD-057491,POT-0005,1,1074
ITM-193283,ORD-057492,POT-0006,1,918
ITM-193284,ORD-057492,POT-0012,1,235
ITM-193285,ORD-057492,POT-0040,1,885
ITM-193286,ORD-057492,POT-0079,1,1105
ITM-193287,ORD-057493,POT-0009,3,593
ITM-193288,ORD-057493,POT-0064,1,763
ITM-193289,ORD-057493,POT-0002,1,997
ITM-193290,ORD-057493,POT-0005,1,1016
ITM-193291,ORD-057494,POT-0064,3,729
ITM-193292,ORD-057494,POT-0106,3,961
ITM-193293,ORD-057494,POT-0113,2,1140
ITM-193294,ORD-057494,POT-0017,1,1397
ITM-193295,ORD-057494,POT-0105,1,936
ITM-193296,ORD-057495,POT-0046,2,912
ITM-193297,ORD-057495,POT-0103,1,1204
ITM-193298,ORD-057495,POT-0027,1,550
ITM-193299,ORD-057495,POT-0069,1,135
ITM-193300,ORD-057495,POT-0020,1,1535
ITM-193301,ORD-057495,POT-0058,1,361
ITM-193302,ORD-057495,POT-0030,3,1270
ITM-193303,ORD-057496,POT-0088,1,1658
ITM-193304,ORD-057496,POT-0093,1,1019
ITM-193305,ORD-057497,POT-0064,3,779
ITM-193306,ORD-057497,POT-0118,1,412
ITM-193307,ORD-057498,POT-0024,1,1639
ITM-193308,ORD-057499,POT-0110,1,1518
ITM-193309,ORD-057499,POT-0090,1,139
ITM-193310,ORD-057499,POT-0085,1,1390
ITM-193311,ORD-057499,POT-0082,1,333
ITM-193312,ORD-057499,POT-0049,1,1541
ITM-193313,ORD-057499,POT-0008,5,1008
ITM-193314,ORD-057500,POT-0048,2,499
ITM-193315,ORD-057500,POT-0033,3,581
ITM-193316,ORD-057500,POT-0073,2,1376
ITM-193317,ORD-057500,POT-0038,3,592
ITM-193318,ORD-057501,POT-0019,1,1202
ITM-193319,ORD-057501,POT-0004,4,1513
ITM-193320,ORD-057501,POT-0108,2,1394
ITM-193321,ORD-057501,POT-0117,1,329
ITM-193322,ORD-057501,POT-0070,2,373
ITM-193323,ORD-057501,POT-0008,2,1007
ITM-193324,ORD-057501,POT-0030,1,1240
ITM-193325,ORD-057502,POT-0064,1,730
ITM-193326,ORD-057502,POT-0120,2,324
ITM-193327,ORD-057502,POT-0100,1,566
ITM-193328,ORD-057502,POT-0009,1,593
ITM-193329,ORD-057502,POT-0055,3,240
ITM-193330,ORD-057503,POT-0037,2,883
ITM-193331,ORD-057503,POT-0031,2,853
ITM-193332,ORD-057503,POT-0043,1,697
ITM-193333,ORD-057503,POT-0111,1,383
ITM-193334,ORD-057504,POT-0029,1,1253
ITM-193335,ORD-057504,POT-0049,1,1608
ITM-193336,ORD-057504,POT-0028,1,897
ITM-193337,ORD-057504,POT-0117,2,349
ITM-193338,ORD-057505,POT-0002,4,988
ITM-193339,ORD-057506,POT-0105,2,891
ITM-193340,ORD-057506,POT-0108,1,1488
ITM-193341,ORD-057507,POT-0062,1,135
ITM-193342,ORD-057507,POT-0031,5,873
ITM-193343,ORD-057507,POT-0039,1,469
ITM-193344,ORD-057508,POT-0079,2,1156
ITM-193345,ORD-057508,POT-0117,1,339
ITM-193346,ORD-057509,POT-0005,1,1050
ITM-193347,ORD-057509,POT-0105,2,947
ITM-193348,ORD-057509,POT-0012,2,232
ITM-193349,ORD-057510,POT-0068,1,787
ITM-193350,ORD-057510,POT-0105,1,966
ITM-193351,ORD-057510,POT-0095,3,672
ITM-193352,ORD-057511,POT-0043,1,704
ITM-193353,ORD-057511,POT-0066,4,279
ITM-193354,ORD-057511,POT-0001,1,103
ITM-193355,ORD-057512,POT-0009,1,567
ITM-193356,ORD-057513,POT-0045,1,1226
ITM-193357,ORD-057513,POT-0022,1,299
ITM-193358,ORD-057513,POT-0044,1,704
ITM-193359,ORD-057513,POT-0100,2,588
ITM-193360,ORD-057513,POT-0098,1,1492
ITM-193361,ORD-057514,POT-0042,2,1648
ITM-193362,ORD-057514,POT-0017,2,1311
ITM-193363,ORD-057515,POT-0041,5,1371
ITM-193364,ORD-057516,POT-0009,1,613
ITM-193365,ORD-057516,POT-0056,1,961
ITM-193366,ORD-057516,POT-0103,1,1233
ITM-193367,ORD-057516,POT-0091,1,298
ITM-193368,ORD-057517,POT-0002,2,983
ITM-193369,ORD-057517,POT-0005,5,1029
ITM-193370,ORD-057517,POT-0007,1,1309
ITM-193371,ORD-057518,POT-0002,1,974
ITM-193372,ORD-057518,POT-0008,4,997
ITM-193373,ORD-057519,POT-0042,2,1592
ITM-193374,ORD-057519,POT-0017,1,1340
ITM-193375,ORD-057519,POT-0104,1,219
ITM-193376,ORD-057519,POT-0102,1,1329
ITM-193377,ORD-057520,POT-0020,1,1478
ITM-193378,ORD-057521,POT-0109,4,761
ITM-193379,ORD-057521,POT-0069,1,126
ITM-193380,ORD-057522,POT-0030,3,1276
ITM-193381,ORD-057522,POT-0109,1,761
ITM-193382,ORD-057522,POT-0100,1,560
ITM-193383,ORD-057522,POT-0037,1,885
ITM-193384,ORD-057522,POT-0018,2,1129
ITM-193385,ORD-057523,POT-0066,1,296
ITM-193386,ORD-057523,POT-0011,1,1624
ITM-193387,ORD-057523,POT-0120,1,335
ITM-193388,ORD-057523,POT-0102,1,1398
ITM-193389,ORD-057524,POT-0068,3,853
ITM-193390,ORD-057524,POT-0085,3,1483
ITM-193391,ORD-057524,POT-0030,2,1260
ITM-193392,ORD-057524,POT-0078,2,702
ITM-193393,ORD-057525,POT-0063,4,1586
ITM-193394,ORD-057525,POT-0103,1,1248
ITM-193395,ORD-057526,POT-0092,1,1104
ITM-193396,ORD-057526,POT-0001,1,107
ITM-193397,ORD-057526,POT-0039,3,489
ITM-193398,ORD-057526,POT-0009,2,558
ITM-193399,ORD-057526,POT-0114,1,542
ITM-193400,ORD-057527,POT-0086,3,358
ITM-193401,ORD-057527,POT-0017,5,1339
ITM-193402,ORD-057527,POT-0101,2,682
ITM-193403,ORD-057527,POT-0103,1,1239
ITM-193404,ORD-057528,POT-0019,1,1308
ITM-193405,ORD-057528,POT-0047,1,1653
ITM-193406,ORD-057528,POT-0056,1,947
ITM-193407,ORD-057528,POT-0011,4,1649
ITM-193408,ORD-057528,POT-0048,1,484
ITM-193409,ORD-057528,POT-0007,1,1393
ITM-193410,ORD-057528,POT-0066,2,303
ITM-193411,ORD-057529,POT-0008,1,1060
ITM-193412,ORD-057529,POT-0041,2,1413
ITM-193413,ORD-057529,POT-0034,2,710
ITM-193414,ORD-057529,POT-0117,1,344
ITM-193415,ORD-057529,POT-0037,1,878
ITM-193416,ORD-057530,POT-0073,2,1389
ITM-193417,ORD-057530,POT-0045,1,1214
ITM-193418,ORD-057530,POT-0010,1,325
ITM-193419,ORD-057530,POT-0108,2,1374
ITM-193420,ORD-057530,POT-0002,1,940
ITM-193421,ORD-057531,POT-0048,1,501
ITM-193422,ORD-057532,POT-0035,1,1126
ITM-193423,ORD-057533,POT-0013,1,853
ITM-193424,ORD-057533,POT-0117,1,353
ITM-193425,ORD-057533,POT-0079,1,1139
ITM-193426,ORD-057533,POT-0009,1,589
ITM-193427,ORD-057533,POT-0021,1,901
ITM-193428,ORD-057533,POT-0049,1,1607
ITM-193429,ORD-057533,POT-0001,1,108
ITM-193430,ORD-057534,POT-0117,1,348
ITM-193431,ORD-057535,POT-0115,1,592
ITM-193432,ORD-057535,POT-0008,2,989
ITM-193433,ORD-057535,POT-0034,1,733
ITM-193434,ORD-057535,POT-0012,1,238
ITM-193435,ORD-057536,POT-0061,1,306
ITM-193436,ORD-057537,POT-0095,1,663
ITM-193437,ORD-057537,POT-0011,2,1644
ITM-193438,ORD-057538,POT-0034,1,718
ITM-193439,ORD-057538,POT-0092,2,1067
ITM-193440,ORD-057538,POT-0085,1,1485
ITM-193441,ORD-057538,POT-0021,1,977
ITM-193442,ORD-057539,POT-0013,2,833
ITM-193443,ORD-057539,POT-0083,2,1389
ITM-193444,ORD-057540,POT-0002,1,997
ITM-193445,ORD-057540,POT-0050,1,1487
ITM-193446,ORD-057541,POT-0073,3,1394
ITM-193447,ORD-057541,POT-0064,1,732
ITM-193448,ORD-057541,POT-0003,1,485
ITM-193449,ORD-057542,POT-0051,1,1117
ITM-193450,ORD-057543,POT-0064,3,773
ITM-193451,ORD-057544,POT-0116,1,1382
ITM-193452,ORD-057544,POT-0055,1,228
ITM-193453,ORD-057544,POT-0107,3,1295
ITM-193454,ORD-057545,POT-0114,3,509
ITM-193455,ORD-057545,POT-0068,1,864
ITM-193456,ORD-057545,POT-0002,2,938
ITM-193457,ORD-057545,POT-0098,5,1511
ITM-193458,ORD-057546,POT-0045,1,1217
ITM-193459,ORD-057546,POT-0020,1,1510
ITM-193460,ORD-057546,POT-0075,1,906
ITM-193461,ORD-057547,POT-0115,4,633
ITM-193462,ORD-057547,POT-0006,1,931
ITM-193463,ORD-057547,POT-0109,1,783
ITM-193464,ORD-057547,POT-0011,1,1581
ITM-193465,ORD-057548,POT-0108,4,1375
ITM-193466,ORD-057549,POT-0091,1,296
ITM-193467,ORD-057549,POT-0031,2,915
ITM-193468,ORD-057550,POT-0102,1,1301
ITM-193469,ORD-057550,POT-0095,1,720
ITM-193470,ORD-057550,POT-0013,1,832
ITM-193471,ORD-057550,POT-0036,1,911
ITM-193472,ORD-057550,POT-0002,1,965
ITM-193473,ORD-057550,POT-0090,1,126
ITM-193474,ORD-057550,POT-0116,4,1381
ITM-193475,ORD-057550,POT-0118,1,425
ITM-193476,ORD-057551,POT-0041,1,1374
ITM-193477,ORD-057551,POT-0020,1,1542
ITM-193478,ORD-057551,POT-0077,1,1485
ITM-193479,ORD-057551,POT-0064,1,765
ITM-193480,ORD-057551,POT-0079,1,1077
ITM-193481,ORD-057551,POT-0068,1,793
ITM-193482,ORD-057552,POT-0009,1,587
ITM-193483,ORD-057552,POT-0017,1,1395
ITM-193484,ORD-057552,POT-0008,3,1054
ITM-193485,ORD-057552,POT-0005,3,1044
ITM-193486,ORD-057552,POT-0045,1,1192
ITM-193487,ORD-057552,POT-0107,1,1275
ITM-193488,ORD-057552,POT-0050,2,1454
ITM-193489,ORD-057552,POT-0002,1,985
ITM-193490,ORD-057553,POT-0092,1,1060
ITM-193491,ORD-057553,POT-0018,1,1124
ITM-193492,ORD-057553,POT-0043,1,727
ITM-193493,ORD-057553,POT-0113,1,1134
ITM-193494,ORD-057553,POT-0077,1,1467
ITM-193495,ORD-057554,POT-0105,2,927
ITM-193496,ORD-057554,POT-0001,2,111
ITM-193497,ORD-057555,POT-0035,1,1182
ITM-193498,ORD-057555,POT-0009,3,584
ITM-193499,ORD-057555,POT-0107,1,1279
ITM-193500,ORD-057556,POT-0020,1,1562
ITM-193501,ORD-057557,POT-0027,1,557
ITM-193502,ORD-057557,POT-0107,1,1356
ITM-193503,ORD-057557,POT-0110,2,1566
ITM-193504,ORD-057557,POT-0118,2,434
ITM-193505,ORD-057558,POT-0024,1,1550
ITM-193506,ORD-057558,POT-0030,1,1226
ITM-193507,ORD-057558,POT-0002,1,989
ITM-193508,ORD-057558,POT-0035,4,1104
ITM-193509,ORD-057558,POT-0101,4,698
ITM-193510,ORD-057558,POT-0056,1,1013
ITM-193511,ORD-057559,POT-0097,1,1557
ITM-193512,ORD-057559,POT-0067,1,184
ITM-193513,ORD-057560,POT-0027,4,547
ITM-193514,ORD-057560,POT-0013,3,862
ITM-193515,ORD-057560,POT-0117,2,341
ITM-193516,ORD-057560,POT-0079,5,1103
ITM-193517,ORD-057560,POT-0005,1,1055
